Dim1,Dim2,ModelLabel,UniqueLabel
-16.521292,72.274536,caf_100_HK,caf_100_HK_601
-15.560009,71.22193,caf_100_HK,caf_100_HK_602
-15.847893,71.02808,caf_100_HK,caf_100_HK_603
-16.1076,69.83463,caf_100_HK,caf_100_HK_604
-16.588902,70.19699,caf_100_HK,caf_100_HK_605
-16.95926,70.64046,caf_100_HK,caf_100_HK_606
-17.894167,68.16237,caf_100_HK,caf_100_HK_607
-17.161598,70.59068,caf_100_HK,caf_100_HK_608
-16.102654,70.951096,caf_100_HK,caf_100_HK_609
-15.763441,70.32167,caf_100_HK,caf_100_HK_610
-17.605122,67.40673,caf_100_HK,caf_100_HK_611
-17.408426,70.36674,caf_100_HK,caf_100_HK_612
-17.116146,68.21028,caf_100_HK,caf_100_HK_613
-15.456055,69.841705,caf_100_HK,caf_100_HK_614
-17.500834,69.369545,caf_100_HK,caf_100_HK_615
-17.87682,71.26241,caf_100_HK,caf_100_HK_616
-16.27616,71.26574,caf_100_HK,caf_100_HK_617
-14.578307,71.8984,caf_100_HK,caf_100_HK_618
-16.967688,71.17452,caf_100_HK,caf_100_HK_619
-16.899332,69.39118,caf_100_HK,caf_100_HK_620
-15.23482,70.842896,caf_100_HK,caf_100_HK_621
-15.96845,69.907936,caf_100_HK,caf_100_HK_622
-14.988024,70.81769,caf_100_HK,caf_100_HK_623
-16.449778,70.37071,caf_100_HK,caf_100_HK_624
-16.949913,70.41916,caf_100_HK,caf_100_HK_625
-17.79131,70.01367,caf_100_HK,caf_100_HK_626
-15.219957,69.95387,caf_100_HK,caf_100_HK_627
-16.027885,71.77898,caf_100_HK,caf_100_HK_628
-17.927631,70.63534,caf_100_HK,caf_100_HK_629
-17.061777,68.01605,caf_100_HK,caf_100_HK_630
-16.871803,70.14365,caf_100_HK,caf_100_HK_631
-16.753195,70.170334,caf_100_HK,caf_100_HK_632
-17.670084,71.31562,caf_100_HK,caf_100_HK_633
-15.966559,71.06147,caf_100_HK,caf_100_HK_634
-17.792982,71.17772,caf_100_HK,caf_100_HK_635
-16.854591,69.91916,caf_100_HK,caf_100_HK_636
-16.204208,71.43677,caf_100_HK,caf_100_HK_637
-16.549944,70.00708,caf_100_HK,caf_100_HK_638
-17.083601,68.77468,caf_100_HK,caf_100_HK_639
-17.030338,70.3953,caf_100_HK,caf_100_HK_640
-16.648588,70.47415,caf_100_HK,caf_100_HK_641
-17.676313,70.95878,caf_100_HK,caf_100_HK_642
-14.93417,70.011734,caf_100_HK,caf_100_HK_643
-16.526983,69.65171,caf_100_HK,caf_100_HK_644
-16.17653,71.152596,caf_100_HK,caf_100_HK_645
-14.833257,70.63708,caf_100_HK,caf_100_HK_646
-15.582359,69.407814,caf_100_HK,caf_100_HK_647
-16.134048,66.79697,caf_100_HK,caf_100_HK_648
-18.108473,68.102684,caf_100_HK,caf_100_HK_649
-16.714706,68.88832,caf_100_HK,caf_100_HK_650
-16.638689,69.44336,caf_100_HK,caf_100_HK_651
-15.852749,70.95097,caf_100_HK,caf_100_HK_652
-18.08761,68.462364,caf_100_HK,caf_100_HK_653
-16.20427,71.508545,caf_100_HK,caf_100_HK_654
-17.388662,68.08364,caf_100_HK,caf_100_HK_655
-17.116732,69.91243,caf_100_HK,caf_100_HK_656
-14.540503,71.650734,caf_100_HK,caf_100_HK_657
-16.600348,71.58442,caf_100_HK,caf_100_HK_658
-15.82372,71.57707,caf_100_HK,caf_100_HK_659
-16.424225,71.141525,caf_100_HK,caf_100_HK_660
-16.595387,70.16918,caf_100_HK,caf_100_HK_661
-15.544415,70.52708,caf_100_HK,caf_100_HK_662
-16.931803,70.841736,caf_100_HK,caf_100_HK_663
-15.774963,69.85832,caf_100_HK,caf_100_HK_664
-14.96946,69.447464,caf_100_HK,caf_100_HK_665
-16.619268,70.36321,caf_100_HK,caf_100_HK_666
-15.770493,70.759,caf_100_HK,caf_100_HK_667
-16.403118,70.79013,caf_100_HK,caf_100_HK_668
-15.435958,71.09174,caf_100_HK,caf_100_HK_669
-15.762376,71.66279,caf_100_HK,caf_100_HK_670
-15.718038,70.97952,caf_100_HK,caf_100_HK_671
-17.285402,70.07313,caf_100_HK,caf_100_HK_672
-14.998371,71.68424,caf_100_HK,caf_100_HK_673
-16.468704,71.30389,caf_100_HK,caf_100_HK_674
-15.86244,70.40558,caf_100_HK,caf_100_HK_675
-17.105341,70.76582,caf_100_HK,caf_100_HK_676
-15.68395,72.260925,caf_100_HK,caf_100_HK_677
-16.71965,70.08032,caf_100_HK,caf_100_HK_678
-17.083656,70.332596,caf_100_HK,caf_100_HK_679
-15.19164,71.053085,caf_100_HK,caf_100_HK_680
-16.716696,69.11356,caf_100_HK,caf_100_HK_681
-17.270222,69.670906,caf_100_HK,caf_100_HK_682
-16.836105,70.13959,caf_100_HK,caf_100_HK_683
-16.85128,70.518394,caf_100_HK,caf_100_HK_684
-14.77219,72.46374,caf_100_HK,caf_100_HK_685
-16.610664,67.83024,caf_100_HK,caf_100_HK_686
-17.82241,69.09751,caf_100_HK,caf_100_HK_687
-17.390287,70.442764,caf_100_HK,caf_100_HK_688
-15.104447,69.965416,caf_100_HK,caf_100_HK_689
-15.874339,70.90053,caf_100_HK,caf_100_HK_690
-16.482325,71.599365,caf_100_HK,caf_100_HK_691
-17.164124,70.594215,caf_100_HK,caf_100_HK_692
-15.671711,70.553795,caf_100_HK,caf_100_HK_693
-16.235813,70.01869,caf_100_HK,caf_100_HK_694
-15.478264,69.393555,caf_100_HK,caf_100_HK_695
-16.414335,70.15531,caf_100_HK,caf_100_HK_696
-15.745803,71.14913,caf_100_HK,caf_100_HK_697
-15.592691,70.337494,caf_100_HK,caf_100_HK_698
-16.787348,70.232475,caf_100_HK,caf_100_HK_699
-17.469486,69.97157,caf_100_HK,caf_100_HK_700
-15.30137,71.34503,caf_100_HK,caf_100_HK_701
-16.655558,70.509056,caf_100_HK,caf_100_HK_702
-15.760326,71.14767,caf_100_HK,caf_100_HK_703
-16.644054,70.57049,caf_100_HK,caf_100_HK_704
-15.627474,70.75207,caf_100_HK,caf_100_HK_705
-15.421525,70.95742,caf_100_HK,caf_100_HK_706
-16.359636,71.03489,caf_100_HK,caf_100_HK_707
-15.787912,70.111176,caf_100_HK,caf_100_HK_708
-15.483903,70.708015,caf_100_HK,caf_100_HK_709
-16.277176,70.58169,caf_100_HK,caf_100_HK_710
-17.26915,69.44029,caf_100_HK,caf_100_HK_711
-16.837025,69.46908,caf_100_HK,caf_100_HK_712
-17.086731,70.25995,caf_100_HK,caf_100_HK_713
-17.298418,70.15708,caf_100_HK,caf_100_HK_714
-16.347172,70.38862,caf_100_HK,caf_100_HK_715
-16.1182,70.4262,caf_100_HK,caf_100_HK_716
-15.209264,71.33641,caf_100_HK,caf_100_HK_717
-15.428077,72.18782,caf_100_HK,caf_100_HK_718
-16.167562,69.501175,caf_100_HK,caf_100_HK_719
-17.225006,71.578186,caf_100_HK,caf_100_HK_720
-15.670382,70.72568,caf_100_HK,caf_100_HK_721
-16.080196,70.721375,caf_100_HK,caf_100_HK_722
-16.295616,70.837105,caf_100_HK,caf_100_HK_723
-16.041811,71.39549,caf_100_HK,caf_100_HK_724
-16.616386,70.69046,caf_100_HK,caf_100_HK_725
-15.36007,71.38747,caf_100_HK,caf_100_HK_726
-16.559387,70.74323,caf_100_HK,caf_100_HK_727
-16.951967,70.027336,caf_100_HK,caf_100_HK_728
-17.357735,70.63231,caf_100_HK,caf_100_HK_729
-16.09816,71.477806,caf_100_HK,caf_100_HK_730
-15.906182,70.002144,caf_100_HK,caf_100_HK_731
-16.411993,71.146,caf_100_HK,caf_100_HK_732
-16.576239,70.30766,caf_100_HK,caf_100_HK_733
-16.70354,69.46644,caf_100_HK,caf_100_HK_734
-17.526827,70.36474,caf_100_HK,caf_100_HK_735
-15.921937,69.80581,caf_100_HK,caf_100_HK_736
-16.283403,69.9642,caf_100_HK,caf_100_HK_737
-16.394623,71.06353,caf_100_HK,caf_100_HK_738
-16.561121,69.22011,caf_100_HK,caf_100_HK_739
-16.49064,68.96577,caf_100_HK,caf_100_HK_740
-16.340416,70.71271,caf_100_HK,caf_100_HK_741
-14.151502,71.112755,caf_100_HK,caf_100_HK_742
-17.661709,70.04713,caf_100_HK,caf_100_HK_743
-16.734138,70.631874,caf_100_HK,caf_100_HK_744
-16.67677,70.65803,caf_100_HK,caf_100_HK_745
-17.250374,68.629105,caf_100_HK,caf_100_HK_746
-15.849191,70.63236,caf_100_HK,caf_100_HK_747
-16.784496,70.16212,caf_100_HK,caf_100_HK_748
-16.466028,70.02956,caf_100_HK,caf_100_HK_749
-17.123686,70.34454,caf_100_HK,caf_100_HK_750
-16.668999,69.4629,caf_100_HK,caf_100_HK_751
-17.923548,69.47286,caf_100_HK,caf_100_HK_752
-15.757932,71.529236,caf_100_HK,caf_100_HK_753
-14.694654,68.976425,caf_100_HK,caf_100_HK_754
-15.105543,71.310814,caf_100_HK,caf_100_HK_755
-13.973764,70.60406,caf_100_HK,caf_100_HK_756
-15.465264,70.7038,caf_100_HK,caf_100_HK_757
-16.907532,71.23696,caf_100_HK,caf_100_HK_758
-15.737418,70.42478,caf_100_HK,caf_100_HK_759
-16.398891,70.431015,caf_100_HK,caf_100_HK_760
-15.370856,71.099365,caf_100_HK,caf_100_HK_761
-18.302671,69.53673,caf_100_HK,caf_100_HK_762
-14.683281,70.688034,caf_100_HK,caf_100_HK_763
-17.212652,69.967735,caf_100_HK,caf_100_HK_764
-16.233322,68.66443,caf_100_HK,caf_100_HK_765
-16.89432,69.46478,caf_100_HK,caf_100_HK_766
-17.589783,71.15049,caf_100_HK,caf_100_HK_767
-14.952153,71.45222,caf_100_HK,caf_100_HK_768
-16.809246,70.402626,caf_100_HK,caf_100_HK_769
-14.907795,69.69028,caf_100_HK,caf_100_HK_770
-14.034454,70.607124,caf_100_HK,caf_100_HK_771
-16.102211,71.17319,caf_100_HK,caf_100_HK_772
-15.395208,70.958855,caf_100_HK,caf_100_HK_773
-15.247268,71.61357,caf_100_HK,caf_100_HK_774
-17.964628,71.00176,caf_100_HK,caf_100_HK_775
-16.562773,71.04711,caf_100_HK,caf_100_HK_776
-16.686964,68.59861,caf_100_HK,caf_100_HK_777
-15.566764,70.31688,caf_100_HK,caf_100_HK_778
-16.538914,70.4196,caf_100_HK,caf_100_HK_779
-18.486128,71.53745,caf_100_HK,caf_100_HK_780
-15.584985,70.99506,caf_100_HK,caf_100_HK_781
-16.699373,70.56013,caf_100_HK,caf_100_HK_782
-15.233219,71.01244,caf_100_HK,caf_100_HK_783
-15.2471485,70.57926,caf_100_HK,caf_100_HK_784
-15.578416,71.537,caf_100_HK,caf_100_HK_785
-15.925847,69.97781,caf_100_HK,caf_100_HK_786
-16.189455,71.763725,caf_100_HK,caf_100_HK_787
-17.452065,69.53631,caf_100_HK,caf_100_HK_788
-16.020338,70.18331,caf_100_HK,caf_100_HK_789
-17.584295,69.80909,caf_100_HK,caf_100_HK_790
-15.445325,71.0293,caf_100_HK,caf_100_HK_791
-16.719433,69.18875,caf_100_HK,caf_100_HK_792
-16.726984,68.370735,caf_100_HK,caf_100_HK_793
-18.268122,71.65686,caf_100_HK,caf_100_HK_794
-16.140438,70.98854,caf_100_HK,caf_100_HK_795
-16.801844,70.1487,caf_100_HK,caf_100_HK_796
-16.03151,71.91306,caf_100_HK,caf_100_HK_797
-16.727087,70.57832,caf_100_HK,caf_100_HK_798
-17.006845,70.02944,caf_100_HK,caf_100_HK_799
-16.525322,70.65699,caf_100_HK,caf_100_HK_800
-16.149855,71.141136,caf_100_HK,caf_100_HK_801
-17.12389,70.24102,caf_100_HK,caf_100_HK_802
-16.701244,69.662056,caf_100_HK,caf_100_HK_803
-15.687171,71.19351,caf_100_HK,caf_100_HK_804
-15.754526,71.204765,caf_100_HK,caf_100_HK_805
-15.533456,70.73444,caf_100_HK,caf_100_HK_806
-17.653854,70.22337,caf_100_HK,caf_100_HK_807
-16.073427,70.39715,caf_100_HK,caf_100_HK_808
-15.716606,70.26468,caf_100_HK,caf_100_HK_809
-15.547587,71.44335,caf_100_HK,caf_100_HK_810
-14.924596,71.80143,caf_100_HK,caf_100_HK_811
-16.141031,71.149055,caf_100_HK,caf_100_HK_812
-17.132631,71.19465,caf_100_HK,caf_100_HK_813
-18.057001,72.28246,caf_100_HK,caf_100_HK_814
-17.748804,69.86177,caf_100_HK,caf_100_HK_815
-15.025941,70.642685,caf_100_HK,caf_100_HK_816
-16.951286,69.07455,caf_100_HK,caf_100_HK_817
-14.362524,71.71156,caf_100_HK,caf_100_HK_818
-15.989223,71.720795,caf_100_HK,caf_100_HK_819
-17.41807,72.054436,caf_100_HK,caf_100_HK_820
-14.135679,71.98611,caf_100_HK,caf_100_HK_821
-17.214909,68.82859,caf_100_HK,caf_100_HK_822
-16.063538,70.8444,caf_100_HK,caf_100_HK_823
-16.362587,70.51316,caf_100_HK,caf_100_HK_824
-15.784773,71.43596,caf_100_HK,caf_100_HK_825
-15.579869,70.584015,caf_100_HK,caf_100_HK_826
-17.19498,70.0718,caf_100_HK,caf_100_HK_827
-16.058372,71.36673,caf_100_HK,caf_100_HK_828
-17.839369,69.67204,caf_100_HK,caf_100_HK_829
-15.748627,69.605515,caf_100_HK,caf_100_HK_830
-15.833736,69.99233,caf_100_HK,caf_100_HK_831
-15.274766,69.61267,caf_100_HK,caf_100_HK_832
-16.055576,70.732155,caf_100_HK,caf_100_HK_833
-14.862424,69.47319,caf_100_HK,caf_100_HK_834
-16.344038,69.91497,caf_100_HK,caf_100_HK_835
-15.601795,71.983826,caf_100_HK,caf_100_HK_836
-17.571499,72.33253,caf_100_HK,caf_100_HK_837
-14.7639265,69.75098,caf_100_HK,caf_100_HK_838
-14.558537,71.90994,caf_100_HK,caf_100_HK_839
-15.809286,69.89063,caf_100_HK,caf_100_HK_840
-16.139915,70.01458,caf_100_HK,caf_100_HK_841
-16.284935,70.29344,caf_100_HK,caf_100_HK_842
-15.679486,71.46736,caf_100_HK,caf_100_HK_843
-17.149805,71.38482,caf_100_HK,caf_100_HK_844
-16.050982,70.33936,caf_100_HK,caf_100_HK_845
-16.474194,70.69801,caf_100_HK,caf_100_HK_846
-15.188765,71.64452,caf_100_HK,caf_100_HK_847
-17.225689,67.5275,caf_100_HK,caf_100_HK_848
-15.446996,69.70702,caf_100_HK,caf_100_HK_849
-16.378115,70.95816,caf_100_HK,caf_100_HK_850
-17.753223,71.557785,caf_100_HK,caf_100_HK_851
-17.62767,71.883514,caf_100_HK,caf_100_HK_852
-15.310127,70.693146,caf_100_HK,caf_100_HK_853
-16.785995,67.71141,caf_100_HK,caf_100_HK_854
-16.770172,68.52586,caf_100_HK,caf_100_HK_855
-16.866568,70.701416,caf_100_HK,caf_100_HK_856
-15.688727,70.0431,caf_100_HK,caf_100_HK_857
-15.466152,70.59689,caf_100_HK,caf_100_HK_858
-17.338526,69.78433,caf_100_HK,caf_100_HK_859
-17.229853,70.42785,caf_100_HK,caf_100_HK_860
-16.428885,70.02248,caf_100_HK,caf_100_HK_861
-18.319891,72.39911,caf_100_HK,caf_100_HK_862
-16.498384,69.63956,caf_100_HK,caf_100_HK_863
-15.49954,71.83192,caf_100_HK,caf_100_HK_864
-15.189034,69.907265,caf_100_HK,caf_100_HK_865
-16.924599,69.64983,caf_100_HK,caf_100_HK_866
-17.271097,70.00034,caf_100_HK,caf_100_HK_867
-16.73751,70.08125,caf_100_HK,caf_100_HK_868
-16.917383,70.180115,caf_100_HK,caf_100_HK_869
-16.763866,70.44228,caf_100_HK,caf_100_HK_870
-18.005655,71.667015,caf_100_HK,caf_100_HK_871
-16.310394,71.28469,caf_100_HK,caf_100_HK_872
-15.3304,70.7894,caf_100_HK,caf_100_HK_873
-14.025613,69.8958,caf_100_HK,caf_100_HK_874
-17.211073,70.31319,caf_100_HK,caf_100_HK_875
-15.809944,70.36219,caf_100_HK,caf_100_HK_876
-16.319468,69.45896,caf_100_HK,caf_100_HK_877
-15.854214,71.188896,caf_100_HK,caf_100_HK_878
-16.623482,70.07525,caf_100_HK,caf_100_HK_879
-15.460773,69.12943,caf_100_HK,caf_100_HK_880
-17.369432,70.24107,caf_100_HK,caf_100_HK_881
-15.448821,70.3603,caf_100_HK,caf_100_HK_882
-17.302473,71.09118,caf_100_HK,caf_100_HK_883
-17.067684,69.27082,caf_100_HK,caf_100_HK_884
-16.656044,69.648895,caf_100_HK,caf_100_HK_885
-17.343513,70.06711,caf_100_HK,caf_100_HK_886
-16.336636,70.50914,caf_100_HK,caf_100_HK_887
-17.644276,70.91672,caf_100_HK,caf_100_HK_888
-16.137146,70.76544,caf_100_HK,caf_100_HK_889
-15.615791,71.83661,caf_100_HK,caf_100_HK_890
-16.61326,70.350624,caf_100_HK,caf_100_HK_891
-16.753141,69.995155,caf_100_HK,caf_100_HK_892
-14.104375,69.68604,caf_100_HK,caf_100_HK_893
-15.877312,70.69876,caf_100_HK,caf_100_HK_894
-15.3685055,70.41741,caf_100_HK,caf_100_HK_895
-16.855742,69.862015,caf_100_HK,caf_100_HK_896
-16.001259,69.817474,caf_100_HK,caf_100_HK_897
-16.998453,68.326355,caf_100_HK,caf_100_HK_898
-16.112396,69.61697,caf_100_HK,caf_100_HK_899
-16.14664,69.764694,caf_100_HK,caf_100_HK_900
-16.348965,70.84906,caf_100_HK,caf_100_HK_901
-17.823488,70.82062,caf_100_HK,caf_100_HK_902
-16.14895,70.815636,caf_100_HK,caf_100_HK_903
-15.134789,69.806114,caf_100_HK,caf_100_HK_904
-16.51802,71.08183,caf_100_HK,caf_100_HK_905
-16.176996,72.41867,caf_100_HK,caf_100_HK_906
-16.018272,71.39491,caf_100_HK,caf_100_HK_907
-15.967187,71.761795,caf_100_HK,caf_100_HK_908
-16.664043,70.42496,caf_100_HK,caf_100_HK_909
-16.931398,69.45621,caf_100_HK,caf_100_HK_910
-15.828096,71.23641,caf_100_HK,caf_100_HK_911
-16.710884,69.961235,caf_100_HK,caf_100_HK_912
-17.73317,70.461754,caf_100_HK,caf_100_HK_913
-17.288128,68.13523,caf_100_HK,caf_100_HK_914
-15.3744335,71.44151,caf_100_HK,caf_100_HK_915
-15.779396,69.189255,caf_100_HK,caf_100_HK_916
-16.284496,69.86493,caf_100_HK,caf_100_HK_917
-16.434347,70.01459,caf_100_HK,caf_100_HK_918
-16.221678,70.46256,caf_100_HK,caf_100_HK_919
-16.194756,70.740234,caf_100_HK,caf_100_HK_920
-17.042791,67.95087,caf_100_HK,caf_100_HK_921
-15.5708885,70.52551,caf_100_HK,caf_100_HK_922
-17.350676,70.10336,caf_100_HK,caf_100_HK_923
-16.992054,70.95257,caf_100_HK,caf_100_HK_924
-14.96134,71.77261,caf_100_HK,caf_100_HK_925
-17.624159,71.23427,caf_100_HK,caf_100_HK_926
-16.112553,70.763725,caf_100_HK,caf_100_HK_927
-16.084093,70.18019,caf_100_HK,caf_100_HK_928
-15.794475,71.60355,caf_100_HK,caf_100_HK_929
-15.913753,70.590706,caf_100_HK,caf_100_HK_930
-17.554733,70.40227,caf_100_HK,caf_100_HK_931
-17.312927,72.48256,caf_100_HK,caf_100_HK_932
-15.322086,71.05116,caf_100_HK,caf_100_HK_933
-17.588053,70.29664,caf_100_HK,caf_100_HK_934
-17.106274,70.55249,caf_100_HK,caf_100_HK_935
-15.3748,69.976166,caf_100_HK,caf_100_HK_936
-15.620986,70.53234,caf_100_HK,caf_100_HK_937
-17.181623,70.340416,caf_100_HK,caf_100_HK_938
-14.637599,71.72673,caf_100_HK,caf_100_HK_939
-16.88963,70.45178,caf_100_HK,caf_100_HK_940
-17.298914,70.5673,caf_100_HK,caf_100_HK_941
-15.191284,71.353836,caf_100_HK,caf_100_HK_942
-16.016567,70.93697,caf_100_HK,caf_100_HK_943
-17.86302,69.55367,caf_100_HK,caf_100_HK_944
-16.48899,71.17501,caf_100_HK,caf_100_HK_945
-16.301544,71.34847,caf_100_HK,caf_100_HK_946
-16.51896,70.2226,caf_100_HK,caf_100_HK_947
-16.267666,70.62689,caf_100_HK,caf_100_HK_948
-14.297955,68.97737,caf_100_HK,caf_100_HK_949
-14.549451,71.15248,caf_100_HK,caf_100_HK_950
-16.186935,70.62432,caf_100_HK,caf_100_HK_951
-16.241446,70.71444,caf_100_HK,caf_100_HK_952
-17.826668,68.6076,caf_100_HK,caf_100_HK_953
-16.305319,70.335884,caf_100_HK,caf_100_HK_954
-15.01922,70.46061,caf_100_HK,caf_100_HK_955
-17.20084,69.45519,caf_100_HK,caf_100_HK_956
-15.874464,70.0641,caf_100_HK,caf_100_HK_957
-18.1612,69.487885,caf_100_HK,caf_100_HK_958
-18.299686,71.72944,caf_100_HK,caf_100_HK_959
-15.555718,71.7842,caf_100_HK,caf_100_HK_960
-16.78663,70.90946,caf_100_HK,caf_100_HK_961
-16.82615,70.46435,caf_100_HK,caf_100_HK_962
-17.025885,70.13942,caf_100_HK,caf_100_HK_963
-15.76234,70.10612,caf_100_HK,caf_100_HK_964
-15.983205,71.7486,caf_100_HK,caf_100_HK_965
-16.39907,71.03057,caf_100_HK,caf_100_HK_966
-15.422775,70.006134,caf_100_HK,caf_100_HK_967
-15.716038,69.69204,caf_100_HK,caf_100_HK_968
-16.43921,70.62858,caf_100_HK,caf_100_HK_969
-17.228111,69.97539,caf_100_HK,caf_100_HK_970
-15.362651,70.10201,caf_100_HK,caf_100_HK_971
-17.632854,70.52286,caf_100_HK,caf_100_HK_972
-17.039423,70.046715,caf_100_HK,caf_100_HK_973
-16.681612,70.213196,caf_100_HK,caf_100_HK_974
-15.912904,71.07391,caf_100_HK,caf_100_HK_975
-14.84253,72.09264,caf_100_HK,caf_100_HK_976
-15.6840925,70.03727,caf_100_HK,caf_100_HK_977
-15.062309,70.08937,caf_100_HK,caf_100_HK_978
-15.092892,70.764854,caf_100_HK,caf_100_HK_979
-17.18253,68.69278,caf_100_HK,caf_100_HK_980
-15.379187,69.88525,caf_100_HK,caf_100_HK_981
-17.093641,70.21595,caf_100_HK,caf_100_HK_982
-16.828918,70.23505,caf_100_HK,caf_100_HK_983
-15.809432,71.38161,caf_100_HK,caf_100_HK_984
-18.357237,71.26386,caf_100_HK,caf_100_HK_985
-16.929127,69.787476,caf_100_HK,caf_100_HK_986
-17.464827,70.14031,caf_100_HK,caf_100_HK_987
-16.187576,70.520805,caf_100_HK,caf_100_HK_988
-14.594042,69.21749,caf_100_HK,caf_100_HK_989
-17.602083,70.98322,caf_100_HK,caf_100_HK_990
-17.19182,70.15834,caf_100_HK,caf_100_HK_991
-14.510613,70.39536,caf_100_HK,caf_100_HK_992
-16.238852,69.36264,caf_100_HK,caf_100_HK_993
-15.987264,69.38554,caf_100_HK,caf_100_HK_994
-16.02492,70.05647,caf_100_HK,caf_100_HK_995
-14.835082,70.56785,caf_100_HK,caf_100_HK_996
-18.903904,67.761696,caf_100_HK,caf_100_HK_997
-15.197714,71.59727,caf_100_HK,caf_100_HK_998
-15.481954,70.574326,caf_100_HK,caf_100_HK_999
5.8196864,42.71567,base_kras_crc,base_kras_crc_0
7.1721635,42.878624,base_kras_crc,base_kras_crc_1
8.255218,42.76677,base_kras_crc,base_kras_crc_2
8.368958,42.916603,base_kras_crc,base_kras_crc_3
7.1989865,42.80215,base_kras_crc,base_kras_crc_4
4.7047105,41.31819,base_kras_crc,base_kras_crc_5
7.150549,40.075546,base_kras_crc,base_kras_crc_6
8.462342,43.019688,base_kras_crc,base_kras_crc_7
7.366642,41.61193,base_kras_crc,base_kras_crc_8
5.5121894,43.905495,base_kras_crc,base_kras_crc_9
8.060343,43.95294,base_kras_crc,base_kras_crc_10
7.6584687,43.07654,base_kras_crc,base_kras_crc_11
7.9878592,42.606667,base_kras_crc,base_kras_crc_12
7.8694167,41.921837,base_kras_crc,base_kras_crc_13
6.980515,41.40056,base_kras_crc,base_kras_crc_14
6.867316,43.74676,base_kras_crc,base_kras_crc_15
6.757892,42.00457,base_kras_crc,base_kras_crc_16
7.0189104,41.543465,base_kras_crc,base_kras_crc_17
6.3761573,41.7314,base_kras_crc,base_kras_crc_18
7.3311853,42.955555,base_kras_crc,base_kras_crc_19
5.1940794,41.342182,base_kras_crc,base_kras_crc_20
7.125094,42.161327,base_kras_crc,base_kras_crc_21
7.2451034,43.774292,base_kras_crc,base_kras_crc_22
7.6737976,42.623775,base_kras_crc,base_kras_crc_23
8.437802,43.110134,base_kras_crc,base_kras_crc_24
7.6327996,43.439884,base_kras_crc,base_kras_crc_25
7.6060963,42.187454,base_kras_crc,base_kras_crc_26
8.916932,43.59589,base_kras_crc,base_kras_crc_27
6.767329,40.729378,base_kras_crc,base_kras_crc_28
7.4180117,42.277203,base_kras_crc,base_kras_crc_29
8.306053,43.119747,base_kras_crc,base_kras_crc_30
7.4765854,41.672024,base_kras_crc,base_kras_crc_31
7.7403107,43.963703,base_kras_crc,base_kras_crc_32
7.7119255,42.37543,base_kras_crc,base_kras_crc_33
6.932039,41.229324,base_kras_crc,base_kras_crc_34
7.7197175,42.50649,base_kras_crc,base_kras_crc_35
9.581286,41.99327,base_kras_crc,base_kras_crc_36
6.6834826,43.747566,base_kras_crc,base_kras_crc_37
7.278731,41.573013,base_kras_crc,base_kras_crc_38
6.5014195,41.99439,base_kras_crc,base_kras_crc_39
6.224144,42.686707,base_kras_crc,base_kras_crc_40
5.860569,42.186836,base_kras_crc,base_kras_crc_41
3.6041393,38.99596,base_kras_crc,base_kras_crc_42
6.2767563,42.733135,base_kras_crc,base_kras_crc_43
7.0877156,40.894962,base_kras_crc,base_kras_crc_44
6.734712,42.222992,base_kras_crc,base_kras_crc_45
6.6371694,42.56403,base_kras_crc,base_kras_crc_46
7.308812,43.254005,base_kras_crc,base_kras_crc_47
7.042135,41.38221,base_kras_crc,base_kras_crc_48
6.2248554,41.201202,base_kras_crc,base_kras_crc_49
6.423868,43.701042,base_kras_crc,base_kras_crc_50
6.4238214,42.492336,base_kras_crc,base_kras_crc_51
7.7472286,43.436623,base_kras_crc,base_kras_crc_52
8.324534,43.664207,base_kras_crc,base_kras_crc_53
7.1355176,41.83881,base_kras_crc,base_kras_crc_54
8.543231,44.359795,base_kras_crc,base_kras_crc_55
9.151435,41.623928,base_kras_crc,base_kras_crc_56
7.2796965,42.381916,base_kras_crc,base_kras_crc_57
6.1968145,43.260334,base_kras_crc,base_kras_crc_58
6.3278675,41.312225,base_kras_crc,base_kras_crc_59
6.5199947,43.485493,base_kras_crc,base_kras_crc_60
8.25746,43.70067,base_kras_crc,base_kras_crc_61
7.779915,43.857536,base_kras_crc,base_kras_crc_62
5.960108,40.61989,base_kras_crc,base_kras_crc_63
7.983386,41.918785,base_kras_crc,base_kras_crc_64
7.619965,43.464615,base_kras_crc,base_kras_crc_65
6.5378942,43.065704,base_kras_crc,base_kras_crc_66
7.3334284,43.17351,base_kras_crc,base_kras_crc_67
7.1603427,42.268208,base_kras_crc,base_kras_crc_68
6.285007,41.450237,base_kras_crc,base_kras_crc_69
8.64364,43.008373,base_kras_crc,base_kras_crc_70
6.9888,42.7138,base_kras_crc,base_kras_crc_71
8.362916,42.66595,base_kras_crc,base_kras_crc_72
5.7472134,42.15646,base_kras_crc,base_kras_crc_73
7.1642966,42.411457,base_kras_crc,base_kras_crc_74
7.340052,43.02642,base_kras_crc,base_kras_crc_75
5.633783,42.072575,base_kras_crc,base_kras_crc_76
6.322166,42.12089,base_kras_crc,base_kras_crc_77
8.044623,42.452,base_kras_crc,base_kras_crc_78
6.8266497,40.287693,base_kras_crc,base_kras_crc_79
8.488256,42.830536,base_kras_crc,base_kras_crc_80
7.260108,42.735188,base_kras_crc,base_kras_crc_81
7.9945226,43.42505,base_kras_crc,base_kras_crc_82
7.923847,43.74517,base_kras_crc,base_kras_crc_83
